prompt_id,layer,ctx,k_kind,rel,bit_class,kv_head,abs_delta_k,max_es_u0,max_es_future,future_amplified,n_queries,fail_s_L1,fail_s_L2,fail_s_L16,fail_s_full
seq_0013,18,256,numeric,1e-05,,7,7.226562600000001e-06,0.0,0.0,False,16,False,False,False,False
seq_0013,18,256,numeric,0.0001,,7,7.2265626e-05,0.0,0.0,False,16,False,False,False,False
seq_0013,18,256,numeric,0.001,,7,0.0007226562600000001,0.0,0.0,False,16,False,False,False,False
seq_0013,18,256,numeric,0.01,,7,0.007226562600000001,0.0005965232849121094,0.0010356903076171875,True,16,True,True,True,True
seq_0013,18,256,numeric,0.1,,7,0.07226562600000001,0.0056629180908203125,0.009840011596679688,True,16,True,True,True,True
seq_0013,18,256,bitflip,,sign,7,1.4453125,0.11028337478637695,0.19162321090698242,True,16,True,True,True,True
seq_0013,18,256,bitflip,,exponent,7,2.4590717922020944e+38,1.876370206969884e+37,inf,True,16,True,True,True,True
seq_0013,18,256,bitflip,,mantissa,7,0.00390625,0.00029850006103515625,0.0005178451538085938,True,16,True,True,True,True
seq_0014,31,64,numeric,1e-06,,0,6.367187600000001e-07,0.0,0.0,False,16,False,False,False,False
seq_0014,31,64,numeric,1e-05,,0,6.367187600000001e-06,0.0,0.0,False,16,False,False,False,False
seq_0014,31,64,numeric,0.0001,,0,6.3671876e-05,0.0,0.0,False,16,False,False,False,False
seq_0014,31,64,numeric,0.001,,0,0.0006367187600000001,0.0,0.0,False,16,False,False,False,False
seq_0014,31,64,numeric,0.01,,0,0.006367187600000001,0.0021364688873291016,0.002255082130432129,True,16,True,True,True,True
seq_0014,31,64,numeric,0.1,,0,0.063671876,0.017090797424316406,0.018040180206298828,True,16,True,True,True,True
seq_0014,31,64,bitflip,,sign,0,1.2734375,0.3482232093811035,0.36756908893585205,True,16,True,True,True,True
seq_0014,31,64,bitflip,,exponent,0,2.166641633129413e+38,inf,inf,False,16,True,True,True,True
seq_0014,31,64,bitflip,,mantissa,0,0.00390625,0.001068115234375,0.001127481460571289,True,16,True,True,True,True
seq_0014,31,256,numeric,1e-06,,0,7.2656251e-07,0.0,0.0,False,16,False,False,False,False
seq_0014,31,256,numeric,1e-05,,0,7.265625100000001e-06,0.0,0.0,False,16,False,False,False,False
seq_0014,31,256,numeric,0.0001,,0,7.2656251e-05,0.0,0.0,False,16,False,False,False,False
seq_0014,31,256,numeric,0.001,,0,0.0007265625100000001,0.0,0.0,False,16,False,False,False,False
seq_0014,31,256,numeric,0.01,,0,0.007265625100000001,0.002481698989868164,0.0022226572036743164,False,16,True,True,True,True
seq_0014,31,256,numeric,0.1,,0,0.072656251,0.023575305938720703,0.021115243434906006,False,16,True,True,True,True
seq_0014,31,256,bitflip,,sign,0,1.453125,0.4615788459777832,0.4134138822555542,False,16,True,True,True,True
seq_0014,31,256,bitflip,,exponent,0,2.4723640721599435e+38,inf,inf,False,16,True,True,True,True
seq_0014,31,256,bitflip,,mantissa,0,0.00390625,0.0012407302856445312,0.0011113286018371582,False,16,True,True,True,True
seq_0015,4,64,numeric,1e-06,,5,4.75000001e-06,0.0,0.0,False,16,False,False,False,False
seq_0015,4,64,numeric,1e-05,,5,4.75000001e-05,0.0,0.0,False,16,False,False,False,False
seq_0015,4,64,numeric,0.0001,,5,0.000475000001,0.0,0.0,False,16,False,False,False,False
seq_0015,4,64,numeric,0.001,,5,0.00475000001,0.0,0.0,False,16,False,False,False,False
seq_0015,4,64,numeric,0.01,,5,0.0475000001,0.0007658004760742188,0.0007715225219726562,True,16,True,True,True,True
seq_0015,4,64,numeric,0.1,,5,0.475000001,0.005745410919189453,0.005785942077636719,True,16,True,True,True,True
seq_0015,4,64,bitflip,,sign,5,9.5,0.11644124984741211,0.11726140975952148,True,16,True,True,True,True
seq_0015,4,64,bitflip,,exponent,5,4.75,0.05822038650512695,0.05863046646118164,True,16,True,True,True,True
seq_0015,4,64,bitflip,,mantissa,5,0.03125,0.0003833770751953125,0.0003857612609863281,True,16,True,True,True,True
seq_0015,4,256,numeric,1e-06,,5,1.7968750999999998e-07,0.0,0.0,False,16,False,False,False,False
seq_0015,4,256,numeric,1e-05,,5,1.7968751e-06,0.0,0.0,False,16,False,False,False,False
seq_0015,4,256,numeric,0.0001,,5,1.7968751e-05,0.0,0.0,False,16,False,False,False,False
seq_0015,4,256,numeric,0.001,,5,0.00017968751,0.0,0.0,False,16,False,False,False,False
seq_0015,4,256,numeric,0.01,,5,0.0017968751,0.0001697540283203125,0.0004100799560546875,True,16,True,True,True,True
seq_0015,4,256,numeric,0.1,,5,0.017968751,0.0015292167663574219,0.003690004348754883,True,16,True,True,True,True
seq_0015,4,256,bitflip,,sign,5,0.359375,0.03126811981201172,0.07544064521789551,True,16,True,True,True,True
seq_0015,4,256,bitflip,,exponent,5,6.114448780610613e+37,5.320015191809022e+36,1.2835592349659136e+37,True,16,True,True,True,True
seq_0015,4,256,bitflip,,mantissa,5,0.0009765625,8.487701416015625e-05,0.00020503997802734375,True,16,True,True,True,True
